area_name ,Latitude,Longitude,area_catagory ,statute ,penalty,address,금연구역면적,금연구역범위상세,데이터기준일자
하늘하늘어린이집,37.5094841,127.0316837,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 봉은사로25길 37,,건축물경계로부터 10m까지,2017-11-17
수진영재어린이집,37.5107583,127.0384188,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 언주로114길 15-11,,건축물경계로부터 10m까지,2017-11-17
강남토토빌어린이집,37.4980164,127.0320218,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 역삼로14길 13 신도빌딩1층,,건축물경계로부터 10m까지,2017-11-17
역삼어린이집,37.4971055,127.0356468,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 테헤란로22길 46,,건축물경계로부터 10m까지,2017-11-17
우리누리 어린이집,37.4982503,127.0300905,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 테헤란로 114 국세종합상담센터,,건축물경계로부터 10m까지,2017-11-17
참사랑어린이집,37.5060175,127.0367175,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 언주로103길 40,,건축물경계로부터 10m까지,2017-11-17
충현어린이집,37.5049665,127.0375589,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 테헤란로27길 40,,건축물경계로부터 10m까지,2017-11-17
하늘숲어린이집,37.5058655,127.0398513,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 언주로99길 12,,건축물경계로부터 10m까지,2017-11-17
한국타이어동그라미어린이집,37.5018818,127.0317773,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 테헤란로13길 34,,건축물경계로부터 10m까지,2017-11-17
베베 키즈룸 어린이집,37.4951837,127.0472148,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 도곡로43길 21 레미안그레이튼APT내(內),,건축물경계로부터 10m까지,2017-11-17
e-편한어린이집,37.4987189,127.0499436,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 선릉로69길 20,,건축물경계로부터 10m까지,2017-11-17
그레이튼어린이집,37.4964269,127.0482989,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 도곡로43길 20 관리동,,건축물경계로부터 10m까지,2017-11-17
리틀삼육어린이집,37.4972705,127.0502289,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 선릉로69길 19 108동102호,,건축물경계로부터 10m까지,2017-11-17
삼성SDS어린이집,37.5031271,127.0460758,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 테헤란로 318 일옥빌딩 3층,,건축물경계로부터 10m까지,2017-11-17
삼육어린이집,37.4987189,127.0499436,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 선릉로69길 20 105동 104호,,건축물경계로부터 10m까지,2017-11-17
아름어린이집,37.4944057,127.045606,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 도곡로39길 6,,건축물경계로부터 10m까지,2017-11-17
역삼가애어린이집,37.4948087,127.0447357,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 도곡로37길 15,,건축물경계로부터 10m까지,2017-11-17
대치도담어린이집,37.498989,127.054575,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 선릉로 64길 33 도곡초등학교내,,건축물경계로부터 10m까지,2017-11-17
동명어린이집,37.4767068,127.048453,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 개포로20길 34,,건축물경계로부터 10m까지,2017-11-17
또래어린이집,37.4816442,127.0526666,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 언주로 105,,건축물경계로부터 10m까지,2017-11-17
보배어린이집,37.4796855,127.045882,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 개포로22길 106 포이빌라 101호,,건축물경계로부터 10m까지,2017-11-17
GS리테일 푸르니 어린이집,37.5037519,127.037553,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 테헤란로27길 34-3,,건축물경계로부터 10m까지,2017-11-17
강남 힐스어린이집,37.5138262,127.0515472,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성로111길 8 힐스테이트2단지 내,,건축물경계로부터 10m까지,2017-11-17
강남세브란스어린이집,37.4940737,127.0439885,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 언주로63길 29 명지빌딩 1층,,건축물경계로부터 10m까지,2017-11-17
구름빵어린이집,37.463919,127.101814,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 헌릉로590길 10 리엔파크2단지,,건축물경계로부터 10m까지,2017-11-17
느티나무 어린이집,37.4855371,127.0714351,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성로 14,,건축물경계로부터 10m까지,2017-11-17
대치사랑어린이집,37.4976559,127.0648797,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성로 212 은마아파트 15동 109호,,건축물경계로부터 10m까지,2017-11-17
대치아이리베슐레어린이집,37.4953504,127.0544641,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 선릉로 222 대치아이파크아파트 내 (대치동),,건축물경계로부터 10m까지,2017-11-17
대치팰리스 어린이집,37.4942012,127.0584852,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성로51길 37 1단지 관리동,,건축물경계로부터 10m까지,2017-11-17
대치팰리스꿈드림 어린이집,37.4942012,127.0584852,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성로51길 35 2단지 관리동,,건축물경계로부터 10m까지,2017-11-17
도곡육아종합지원센터,37.4882371,127.0392707,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 도곡로18길 57,,건축물경계로부터 10m까지,2017-11-17
동원어린이집,37.4802458,127.0457273,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 개포로15길 29,,건축물경계로부터 10m까지,2017-11-17
역삼래미안어린이집,37.4972705,127.0502289,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 선릉로69길 19 래미안생활지원센타1층,,건축물경계로부터 10m까지,2017-11-17
아이뜰어린이집,37.4771644,127.0501171,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 개포로22길 39-11,,건축물경계로부터 10m까지,2017-11-17
아이신나어린이집,37.489628,127.0496869,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 언주로 3 5동 106호,,건축물경계로부터 10m까지,2017-11-17
예지어린이집,37.4788872,127.0553945,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 언주로 25,,건축물경계로부터 10m까지,2017-11-17
예향어린이집,37.4756728,127.0520896,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 개포로22길 87,,건축물경계로부터 10m까지,2017-11-17
주한울어린이집,37.4785609,127.0542624,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 언주로 21 30동 103호,,건축물경계로부터 10m까지,2017-11-17
짐랜드어린이집,37.4753909,127.0533402,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 개포로22길 100,,건축물경계로부터 10m까지,2017-11-17
클레 어린이집,37.4803146,127.048561,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 개포로31길 19-8,,건축물경계로부터 10m까지,2017-11-17
포이사임당어린이집,37.4746863,127.052937,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 논현로8길 52 서울빌딩 2층,,건축물경계로부터 10m까지,2017-11-17
해맑은어린이집,37.4785209,127.0512916,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 개포로36길 14,,건축물경계로부터 10m까지,2017-11-17
행복한아이들어린이집,37.4785609,127.0542624,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 언주로 21 24동 105호,,건축물경계로부터 10m까지,2017-11-17
보미나어린이집,37.5112405,127.0289689,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 학동로20길 25-9 .,,건축물경계로부터 10m까지,2017-11-17
논현어린이집,37.5070784,127.0294956,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 봉은사로13길 13,,건축물경계로부터 10m까지,2017-11-17
논현제일어린이집,37.5094029,127.031396,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 봉은사로25길 28 191,,건축물경계로부터 10m까지,2017-11-17
사과나무어린이집,37.5110672,127.0257633,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 학동로12길 16,,건축물경계로부터 10m까지,2017-11-17
성모어린이집,37.51098,127.0268707,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 강남대로124길 65,,건축물경계로부터 10m까지,2017-11-17
세아별어린이집,37.5034607,127.065435,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 영동대로 325 해암빌딩 2층,,건축물경계로부터 10m까지,2017-11-17
솔빛어린이집,37.5245727,127.0453677,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 압구정로80길 17 2층,,건축물경계로부터 10m까지,2017-11-17
